year_month,district,okrug,secondary_price_per_sqm,newbuild_price_per_sqm,rental_price_per_sqm_monthly,n_listings_secondary,n_listings_newbuild,n_listings_rental,cbr_key_rate_pct,avg_mortgage_rate_pct
2022-08,Gagarinsky,YuZAO,448300,481000,1868,90,10,118,9.5,12.0
2022-09,Gagarinsky,YuZAO,444900,468400,1854,142,10,17,9.5,12.0
2022-10,Gagarinsky,YuZAO,446600,497100,1861,135,73,32,7.5,10.0
2022-11,Gagarinsky,YuZAO,447000,471200,1862,140,62,49,7.5,10.0
2022-12,Gagarinsky,YuZAO,446400,496900,1860,118,29,20,7.5,10.0
2023-01,Gagarinsky,YuZAO,449300,489300,1872,136,72,108,7.5,10.0
2023-02,Gagarinsky,YuZAO,458200,520200,1909,156,18,52,7.5,10.0
2023-03,Gagarinsky,YuZAO,481100,530600,2005,192,68,84,7.5,10.0
2023-04,Gagarinsky,YuZAO,473200,497200,1972,23,11,47,7.5,10.0
2023-05,Gagarinsky,YuZAO,471600,523700,1965,176,30,53,7.5,10.0
2023-06,Gagarinsky,YuZAO,468200,523900,1951,86,29,15,7.5,10.0
2023-07,Gagarinsky,YuZAO,477000,523800,1987,55,28,92,13.0,15.5
2023-08,Gagarinsky,YuZAO,467100,522600,1946,117,48,40,13.0,15.5
2023-09,Gagarinsky,YuZAO,486600,554100,2027,88,11,30,13.0,15.5
2023-10,Gagarinsky,YuZAO,488400,558900,2035,21,49,34,13.0,15.5
2023-11,Gagarinsky,YuZAO,479400,535500,1998,83,15,22,13.0,15.5
2023-12,Gagarinsky,YuZAO,504700,555400,2103,157,38,90,13.0,15.5
2024-01,Gagarinsky,YuZAO,488600,563200,2036,58,30,25,16.0,18.5
2024-02,Gagarinsky,YuZAO,513600,585600,2140,28,51,28,16.0,18.5
2024-03,Gagarinsky,YuZAO,495000,552100,2063,122,20,88,16.0,18.5
2024-04,Gagarinsky,YuZAO,493000,517400,2054,95,46,64,16.0,18.5
2024-05,Gagarinsky,YuZAO,483000,506700,2012,20,50,99,16.0,18.5
2024-06,Gagarinsky,YuZAO,494300,548200,2060,167,36,30,16.0,18.5
2024-07,Gagarinsky,YuZAO,485600,505200,2023,22,19,32,16.0,18.5
2024-08,Gagarinsky,YuZAO,487600,533000,2032,128,13,36,16.0,18.5
2024-09,Gagarinsky,YuZAO,528500,575000,2202,125,23,114,16.0,18.5
2024-10,Gagarinsky,YuZAO,495700,524800,2065,166,70,101,21.0,23.5
2024-11,Gagarinsky,YuZAO,488700,550800,2036,44,30,91,21.0,23.5
2024-12,Gagarinsky,YuZAO,476600,503200,1986,75,39,71,21.0,23.5
2025-01,Gagarinsky,YuZAO,475800,521400,1983,129,28,116,21.0,23.5
2025-02,Gagarinsky,YuZAO,488000,526400,2033,130,30,90,21.0,23.5
2025-03,Gagarinsky,YuZAO,470800,501900,1962,40,72,108,21.0,23.5
2025-04,Gagarinsky,YuZAO,490000,527200,2042,106,24,10,21.0,23.5
2025-05,Gagarinsky,YuZAO,481000,531700,2004,21,59,37,21.0,23.5
2025-06,Gagarinsky,YuZAO,477100,530500,1988,139,10,36,21.0,23.5
2025-07,Gagarinsky,YuZAO,499600,516700,2082,40,50,37,17.0,19.5
2025-08,Gagarinsky,YuZAO,478100,531500,1992,58,52,89,17.0,19.5
2025-09,Gagarinsky,YuZAO,490100,553300,2042,192,50,105,17.0,19.5
2025-10,Gagarinsky,YuZAO,505500,539700,2106,112,18,18,17.0,19.5
2025-11,Gagarinsky,YuZAO,517900,581100,2158,53,19,43,17.0,19.5
2025-12,Gagarinsky,YuZAO,491300,544000,2047,140,58,54,17.0,19.5
2026-01,Gagarinsky,YuZAO,483000,537100,2012,139,12,117,17.0,19.5
2026-02,Gagarinsky,YuZAO,494800,542300,2062,101,32,27,17.0,19.5
2026-03,Gagarinsky,YuZAO,501600,562600,2090,49,56,49,17.0,19.5
2026-04,Gagarinsky,YuZAO,507700,555500,2116,177,36,93,17.0,19.5
2020-01,Zyuzino,YuZAO,254900,285500,1062,164,78,26,6.0,8.5
2020-02,Zyuzino,YuZAO,252900,266300,1054,113,17,66,6.0,8.5
2020-03,Zyuzino,YuZAO,246200,263700,1026,119,73,39,6.0,8.5
2020-04,Zyuzino,YuZAO,264500,296000,1102,103,69,43,4.25,6.75
2020-05,Zyuzino,YuZAO,264200,293000,1101,146,14,28,4.25,6.75
2020-06,Zyuzino,YuZAO,250800,270400,1045,97,76,44,4.25,6.75
2020-07,Zyuzino,YuZAO,256400,274600,1068,129,60,34,4.25,6.75
2020-08,Zyuzino,YuZAO,268400,306200,1118,81,30,11,4.25,6.75
2020-09,Zyuzino,YuZAO,276200,308300,1151,72,5,24,4.25,6.75
2020-10,Zyuzino,YuZAO,273700,291600,1140,166,77,97,4.25,6.75
2020-11,Zyuzino,YuZAO,276400,309600,1152,175,55,91,4.25,6.75
2020-12,Zyuzino,YuZAO,294200,309100,1226,136,15,99,4.25,6.75
2021-01,Zyuzino,YuZAO,294000,315300,1225,107,17,94,4.25,6.75
2021-02,Zyuzino,YuZAO,292100,317700,1217,133,22,100,4.25,6.75
2021-03,Zyuzino,YuZAO,318000,336100,1325,39,61,104,4.25,6.75
2021-04,Zyuzino,YuZAO,296400,330300,1235,127,43,64,8.5,11.0
2021-05,Zyuzino,YuZAO,307100,350500,1279,53,64,110,8.5,11.0
2021-06,Zyuzino,YuZAO,311600,342600,1298,138,24,44,8.5,11.0
2021-07,Zyuzino,YuZAO,309200,340500,1288,74,38,46,8.5,11.0
2021-08,Zyuzino,YuZAO,320200,362800,1334,42,52,64,8.5,11.0
2021-09,Zyuzino,YuZAO,335200,382600,1397,71,69,85,8.5,11.0
2021-10,Zyuzino,YuZAO,330300,352900,1376,95,22,110,8.5,11.0
2021-11,Zyuzino,YuZAO,330100,372000,1376,21,13,105,8.5,11.0
2021-12,Zyuzino,YuZAO,314600,350900,1311,32,44,38,8.5,11.0
2022-01,Zyuzino,YuZAO,332200,372700,1384,91,10,74,20.0,22.5
2022-02,Zyuzino,YuZAO,327800,350600,1366,186,58,90,20.0,22.5
2022-03,Zyuzino,YuZAO,335300,361800,1397,87,51,24,20.0,22.5
2022-04,Zyuzino,YuZAO,331700,375500,1382,176,59,20,9.5,12.0
2022-05,Zyuzino,YuZAO,329700,361300,1374,136,32,71,9.5,12.0
2022-06,Zyuzino,YuZAO,323400,344000,1347,45,51,113,9.5,12.0
2022-07,Zyuzino,YuZAO,335700,368700,1399,149,74,87,9.5,12.0
2022-08,Zyuzino,YuZAO,322800,355400,1345,190,13,98,9.5,12.0
2022-09,Zyuzino,YuZAO,357000,399700,1487,108,72,90,9.5,12.0
2022-10,Zyuzino,YuZAO,353400,376000,1472,49,79,25,7.5,10.0
2022-11,Zyuzino,YuZAO,351500,376400,1465,35,59,25,7.5,10.0
2022-12,Zyuzino,YuZAO,353400,378200,1473,196,13,106,7.5,10.0
2023-01,Zyuzino,YuZAO,346700,388600,1445,100,26,78,7.5,10.0
2023-02,Zyuzino,YuZAO,350600,393600,1461,197,35,108,7.5,10.0
2023-03,Zyuzino,YuZAO,359900,398900,1500,32,10,66,7.5,10.0
2023-04,Zyuzino,YuZAO,362300,391600,1509,26,9,48,7.5,10.0
2023-05,Zyuzino,YuZAO,373700,420800,1557,189,62,99,7.5,10.0
2023-06,Zyuzino,YuZAO,347900,382700,1450,146,49,40,7.5,10.0
2023-07,Zyuzino,YuZAO,361200,408300,1505,108,27,79,13.0,15.5
2023-08,Zyuzino,YuZAO,373600,399400,1557,163,79,99,13.0,15.5
2023-09,Zyuzino,YuZAO,369900,420900,1541,53,20,106,13.0,15.5
2023-10,Zyuzino,YuZAO,370400,405300,1543,162,18,90,13.0,15.5
2023-11,Zyuzino,YuZAO,378300,413100,1576,39,25,30,13.0,15.5
2023-12,Zyuzino,YuZAO,368900,405500,1537,117,53,50,13.0,15.5
2024-01,Zyuzino,YuZAO,364100,414500,1517,32,22,58,16.0,18.5
2024-02,Zyuzino,YuZAO,380400,427300,1585,59,9,21,16.0,18.5
2024-03,Zyuzino,YuZAO,384000,443800,1600,115,29,103,16.0,18.5
2024-04,Zyuzino,YuZAO,376500,412400,1569,118,52,116,16.0,18.5
2024-05,Zyuzino,YuZAO,376800,412700,1570,140,17,39,16.0,18.5
2024-06,Zyuzino,YuZAO,380300,416900,1585,192,48,105,16.0,18.5
2024-07,Zyuzino,YuZAO,392700,422400,1636,31,8,113,16.0,18.5
2024-08,Zyuzino,YuZAO,368700,390900,1536,139,34,56,16.0,18.5
2024-09,Zyuzino,YuZAO,370900,405900,1545,83,70,61,16.0,18.5
2024-10,Zyuzino,YuZAO,366500,400600,1527,40,72,117,21.0,23.5
2024-11,Zyuzino,YuZAO,370300,393300,1543,117,17,106,21.0,23.5
2024-12,Zyuzino,YuZAO,369000,413100,1538,97,60,80,21.0,23.5
2025-01,Zyuzino,YuZAO,371200,414300,1547,165,8,11,21.0,23.5
2025-02,Zyuzino,YuZAO,372400,419000,1552,140,67,40,21.0,23.5
2025-03,Zyuzino,YuZAO,367100,402000,1530,141,23,106,21.0,23.5
2025-04,Zyuzino,YuZAO,379800,418000,1582,161,66,68,21.0,23.5
2025-05,Zyuzino,YuZAO,363300,383300,1514,148,15,87,21.0,23.5
2025-06,Zyuzino,YuZAO,393100,422800,1638,70,49,28,21.0,23.5
2025-07,Zyuzino,YuZAO,377100,413000,1571,157,49,63,17.0,19.5
2025-08,Zyuzino,YuZAO,371200,411900,1547,140,13,110,17.0,19.5
2025-09,Zyuzino,YuZAO,369700,414800,1540,97,25,108,17.0,19.5
2025-10,Zyuzino,YuZAO,359000,395000,1496,179,16,35,17.0,19.5
2025-11,Zyuzino,YuZAO,382000,427100,1592,35,18,80,17.0,19.5
2025-12,Zyuzino,YuZAO,364800,397500,1520,89,48,114,17.0,19.5
2026-01,Zyuzino,YuZAO,386000,431700,1608,185,17,76,17.0,19.5
2026-02,Zyuzino,YuZAO,380900,411400,1587,160,15,47,17.0,19.5
2026-03,Zyuzino,YuZAO,368400,405100,1535,166,44,25,17.0,19.5
2026-04,Zyuzino,YuZAO,378400,409400,1577,175,29,62,17.0,19.5
2020-01,Konkovo,YuZAO,237400,253300,989,175,57,72,6.0,8.5
2020-02,Konkovo,YuZAO,243600,274700,1015,181,32,93,6.0,8.5
2020-03,Konkovo,YuZAO,247000,269700,1029,192,46,99,6.0,8.5
2020-04,Konkovo,YuZAO,255400,277600,1064,140,65,59,4.25,6.75
2020-05,Konkovo,YuZAO,258800,274700,1078,52,41,43,4.25,6.75
2020-06,Konkovo,YuZAO,254000,269500,1058,182,46,13,4.25,6.75
2020-07,Konkovo,YuZAO,259400,269900,1081,141,17,97,4.25,6.75
2020-08,Konkovo,YuZAO,248400,267600,1035,151,26,106,4.25,6.75
2020-09,Konkovo,YuZAO,260900,284800,1087,158,13,105,4.25,6.75
2020-10,Konkovo,YuZAO,276700,310000,1153,173,75,49,4.25,6.75
2020-11,Konkovo,YuZAO,273800,300200,1141,193,36,65,4.25,6.75
2020-12,Konkovo,YuZAO,263900,291100,1100,149,52,85,4.25,6.75
2021-01,Konkovo,YuZAO,285200,312900,1188,51,25,87,4.25,6.75
2021-02,Konkovo,YuZAO,291900,323100,1216,167,6,31,4.25,6.75
2021-03,Konkovo,YuZAO,294200,337200,1226,115,21,51,4.25,6.75
2021-04,Konkovo,YuZAO,282500,308600,1177,59,12,67,8.5,11.0
2021-05,Konkovo,YuZAO,293900,326600,1224,104,67,85,8.5,11.0
2021-06,Konkovo,YuZAO,311100,350000,1296,29,63,40,8.5,11.0
2021-07,Konkovo,YuZAO,301300,339500,1255,84,66,97,8.5,11.0
2021-08,Konkovo,YuZAO,310900,322900,1296,119,36,88,8.5,11.0
2021-09,Konkovo,YuZAO,322700,369400,1345,40,62,109,8.5,11.0
2021-10,Konkovo,YuZAO,333000,359300,1387,82,69,97,8.5,11.0
2021-11,Konkovo,YuZAO,335000,366300,1396,21,29,118,8.5,11.0
2021-12,Konkovo,YuZAO,331900,356500,1383,124,69,100,8.5,11.0
2022-01,Konkovo,YuZAO,335900,362900,1399,195,16,74,20.0,22.5
2022-02,Konkovo,YuZAO,334200,345700,1392,44,20,10,20.0,22.5
2022-03,Konkovo,YuZAO,312900,351300,1304,175,67,54,20.0,22.5
2022-04,Konkovo,YuZAO,306700,347300,1278,159,59,78,9.5,12.0
2022-05,Konkovo,YuZAO,312200,348400,1301,77,69,45,9.5,12.0
2022-06,Konkovo,YuZAO,310200,341100,1293,78,54,31,9.5,12.0
2022-07,Konkovo,YuZAO,321100,345700,1338,51,44,115,9.5,12.0
2022-08,Konkovo,YuZAO,326200,360700,1359,141,13,15,9.5,12.0
2022-09,Konkovo,YuZAO,325000,373000,1354,123,7,42,9.5,12.0
2022-10,Konkovo,YuZAO,324400,349800,1352,174,75,20,7.5,10.0
2022-11,Konkovo,YuZAO,331800,360500,1383,123,16,14,7.5,10.0
2022-12,Konkovo,YuZAO,321200,324800,1338,50,45,106,7.5,10.0
2023-01,Konkovo,YuZAO,357800,389800,1491,98,71,45,7.5,10.0
2023-02,Konkovo,YuZAO,346600,395400,1444,52,6,13,7.5,10.0
2023-03,Konkovo,YuZAO,353400,394500,1472,194,71,119,7.5,10.0
2023-04,Konkovo,YuZAO,343700,395900,1432,189,43,61,7.5,10.0
2023-05,Konkovo,YuZAO,344900,387500,1437,147,43,109,7.5,10.0
2023-06,Konkovo,YuZAO,349600,385800,1456,68,39,11,7.5,10.0
2023-07,Konkovo,YuZAO,347900,389200,1450,49,41,78,13.0,15.5
2023-08,Konkovo,YuZAO,369800,421400,1541,160,62,100,13.0,15.5
2023-09,Konkovo,YuZAO,369100,397900,1538,175,8,70,13.0,15.5
2023-10,Konkovo,YuZAO,363200,400400,1513,176,76,27,13.0,15.5
2023-11,Konkovo,YuZAO,356900,392300,1487,165,23,111,13.0,15.5
2023-12,Konkovo,YuZAO,365200,407300,1522,119,76,94,13.0,15.5
2024-01,Konkovo,YuZAO,353400,398200,1473,94,19,87,16.0,18.5
2024-02,Konkovo,YuZAO,363400,396400,1514,161,64,60,16.0,18.5
2024-03,Konkovo,YuZAO,374500,414700,1560,77,20,85,16.0,18.5
2024-04,Konkovo,YuZAO,360500,399400,1502,157,17,15,16.0,18.5
2024-05,Konkovo,YuZAO,370000,413400,1542,61,74,91,16.0,18.5
2024-06,Konkovo,YuZAO,359700,387500,1499,147,73,92,16.0,18.5
2024-07,Konkovo,YuZAO,371200,410200,1547,41,30,35,16.0,18.5
2024-08,Konkovo,YuZAO,373800,420400,1558,87,62,103,16.0,18.5
2024-09,Konkovo,YuZAO,365000,406400,1521,108,73,28,16.0,18.5
2024-10,Konkovo,YuZAO,358300,393300,1493,80,23,30,21.0,23.5
2024-11,Konkovo,YuZAO,373300,412500,1556,127,30,52,21.0,23.5
2024-12,Konkovo,YuZAO,364900,397500,1520,155,71,36,21.0,23.5
2025-01,Konkovo,YuZAO,338600,355100,1411,23,78,116,21.0,23.5
2025-02,Konkovo,YuZAO,345300,377500,1439,120,30,78,21.0,23.5
2025-03,Konkovo,YuZAO,352800,375400,1470,49,58,27,21.0,23.5
2025-04,Konkovo,YuZAO,358700,398800,1495,48,56,28,21.0,23.5
2025-05,Konkovo,YuZAO,373500,411400,1556,186,38,26,21.0,23.5
2025-06,Konkovo,YuZAO,361500,390300,1506,35,18,71,21.0,23.5
2025-07,Konkovo,YuZAO,368100,386500,1534,159,50,14,17.0,19.5
2025-08,Konkovo,YuZAO,353300,377300,1472,173,31,43,17.0,19.5
2025-09,Konkovo,YuZAO,371100,400500,1546,42,78,12,17.0,19.5
2025-10,Konkovo,YuZAO,363300,398600,1514,140,36,27,17.0,19.5
2025-11,Konkovo,YuZAO,357900,389200,1491,83,14,115,17.0,19.5
2025-12,Konkovo,YuZAO,364900,394900,1520,184,30,44,17.0,19.5
2026-01,Konkovo,YuZAO,341000,367800,1421,148,49,56,17.0,19.5
2026-02,Konkovo,YuZAO,368500,405900,1536,163,34,69,17.0,19.5
2026-03,Konkovo,YuZAO,363700,429900,1515,58,75,65,17.0,19.5
2026-04,Konkovo,YuZAO,355500,384700,1481,83,58,43,17.0,19.5
2020-01,Kotlovka,YuZAO,260600,287500,1086,80,27,49,6.0,8.5
2020-02,Kotlovka,YuZAO,261900,280000,1091,127,66,27,6.0,8.5
2020-03,Kotlovka,YuZAO,250100,274700,1042,44,48,43,6.0,8.5
2020-04,Kotlovka,YuZAO,270200,295700,1126,82,38,102,4.25,6.75
2020-05,Kotlovka,YuZAO,257100,276500,1071,117,16,92,4.25,6.75
2020-06,Kotlovka,YuZAO,274200,293700,1143,126,18,88,4.25,6.75
2020-07,Kotlovka,YuZAO,271100,312200,1130,137,79,104,4.25,6.75
2020-08,Kotlovka,YuZAO,277300,308300,1155,96,79,106,4.25,6.75
2020-09,Kotlovka,YuZAO,276500,298300,1152,85,44,46,4.25,6.75
2020-10,Kotlovka,YuZAO,283700,316300,1182,71,21,46,4.25,6.75
2020-11,Kotlovka,YuZAO,291800,312900,1216,185,63,12,4.25,6.75
2020-12,Kotlovka,YuZAO,303100,345600,1263,130,68,42,4.25,6.75
2021-01,Kotlovka,YuZAO,299500,342000,1248,137,79,94,4.25,6.75
2021-02,Kotlovka,YuZAO,299200,332600,1247,169,53,21,4.25,6.75
2021-03,Kotlovka,YuZAO,305900,341300,1274,72,67,31,4.25,6.75
2021-04,Kotlovka,YuZAO,308000,343800,1284,105,57,55,8.5,11.0
2021-05,Kotlovka,YuZAO,318400,348900,1327,64,47,48,8.5,11.0
2021-06,Kotlovka,YuZAO,330200,362000,1376,142,68,53,8.5,11.0
2021-07,Kotlovka,YuZAO,334300,365000,1393,54,58,29,8.5,11.0
2021-08,Kotlovka,YuZAO,332100,373600,1384,89,43,103,8.5,11.0
2021-09,Kotlovka,YuZAO,335000,379100,1396,128,45,11,8.5,11.0
2021-10,Kotlovka,YuZAO,339700,382100,1415,144,18,105,8.5,11.0
2021-11,Kotlovka,YuZAO,332400,385600,1385,74,63,100,8.5,11.0
2021-12,Kotlovka,YuZAO,352900,397400,1471,95,33,73,8.5,11.0
2022-01,Kotlovka,YuZAO,352400,385400,1468,184,51,40,20.0,22.5
2022-02,Kotlovka,YuZAO,336600,360100,1402,195,34,88,20.0,22.5
2022-03,Kotlovka,YuZAO,350200,378800,1459,117,61,100,20.0,22.5
2022-04,Kotlovka,YuZAO,335900,354800,1400,120,39,72,9.5,12.0
2022-05,Kotlovka,YuZAO,337200,377700,1405,73,26,67,9.5,12.0
2022-06,Kotlovka,YuZAO,348800,375400,1453,137,54,110,9.5,12.0
2022-07,Kotlovka,YuZAO,340600,363400,1419,163,6,84,9.5,12.0
2022-08,Kotlovka,YuZAO,347100,383000,1446,30,75,88,9.5,12.0
2022-09,Kotlovka,YuZAO,332200,362000,1384,157,34,106,9.5,12.0
2022-10,Kotlovka,YuZAO,335500,365500,1398,154,51,27,7.5,10.0
2022-11,Kotlovka,YuZAO,346700,378200,1444,69,12,119,7.5,10.0
2022-12,Kotlovka,YuZAO,349300,382300,1456,191,24,77,7.5,10.0
2023-01,Kotlovka,YuZAO,371400,396900,1548,26,44,76,7.5,10.0
2023-02,Kotlovka,YuZAO,359300,403800,1497,88,29,61,7.5,10.0
2023-03,Kotlovka,YuZAO,387800,407300,1616,125,5,62,7.5,10.0
2023-04,Kotlovka,YuZAO,375100,415000,1563,39,14,68,7.5,10.0
2023-05,Kotlovka,YuZAO,365000,423000,1521,147,68,32,7.5,10.0
2023-06,Kotlovka,YuZAO,380300,421800,1585,75,24,18,7.5,10.0
2023-07,Kotlovka,YuZAO,381000,420800,1588,130,52,47,13.0,15.5
2023-08,Kotlovka,YuZAO,383800,425100,1599,28,73,27,13.0,15.5
2023-09,Kotlovka,YuZAO,389800,421600,1624,110,24,66,13.0,15.5
2023-10,Kotlovka,YuZAO,391400,445600,1631,145,35,58,13.0,15.5
2023-11,Kotlovka,YuZAO,399800,424200,1666,121,53,57,13.0,15.5
2023-12,Kotlovka,YuZAO,401900,443600,1675,29,71,19,13.0,15.5
2024-01,Kotlovka,YuZAO,397500,449100,1656,155,65,11,16.0,18.5
2024-02,Kotlovka,YuZAO,393300,417300,1639,141,34,43,16.0,18.5
2024-03,Kotlovka,YuZAO,392900,437600,1637,154,62,115,16.0,18.5
2024-04,Kotlovka,YuZAO,395700,443200,1649,61,49,96,16.0,18.5
2024-05,Kotlovka,YuZAO,392800,439600,1637,92,72,21,16.0,18.5
2024-06,Kotlovka,YuZAO,371800,393100,1549,53,44,43,16.0,18.5
2024-07,Kotlovka,YuZAO,408100,473900,1701,34,14,82,16.0,18.5
2024-08,Kotlovka,YuZAO,398300,453600,1659,98,61,31,16.0,18.5
2024-09,Kotlovka,YuZAO,392600,429800,1636,121,54,115,16.0,18.5
2024-10,Kotlovka,YuZAO,385100,425500,1605,35,69,111,21.0,23.5
2024-11,Kotlovka,YuZAO,384600,417700,1602,122,12,90,21.0,23.5
2024-12,Kotlovka,YuZAO,380900,415100,1587,164,38,10,21.0,23.5
2025-01,Kotlovka,YuZAO,370000,415400,1542,64,16,48,21.0,23.5
2025-02,Kotlovka,YuZAO,374300,402600,1560,55,5,95,21.0,23.5
2025-03,Kotlovka,YuZAO,379100,411900,1580,64,12,21,21.0,23.5
2025-04,Kotlovka,YuZAO,392700,442900,1636,162,40,28,21.0,23.5
2025-05,Kotlovka,YuZAO,386000,424000,1608,115,11,13,21.0,23.5
2025-06,Kotlovka,YuZAO,377800,397500,1574,57,49,20,21.0,23.5
2025-07,Kotlovka,YuZAO,369400,415000,1539,73,43,49,17.0,19.5
2025-08,Kotlovka,YuZAO,396200,436600,1651,83,17,22,17.0,19.5
2025-09,Kotlovka,YuZAO,378700,395000,1578,114,62,42,17.0,19.5
2025-10,Kotlovka,YuZAO,393200,435600,1638,189,42,48,17.0,19.5
2025-11,Kotlovka,YuZAO,375800,411400,1566,105,74,75,17.0,19.5
2025-12,Kotlovka,YuZAO,389200,439800,1622,183,66,104,17.0,19.5
2026-01,Kotlovka,YuZAO,400400,442900,1668,50,73,111,17.0,19.5
2026-02,Kotlovka,YuZAO,380000,393000,1583,117,11,52,17.0,19.5
2026-03,Kotlovka,YuZAO,401500,433800,1673,162,58,44,17.0,19.5
2026-04,Kotlovka,YuZAO,399300,423700,1664,24,77,92,17.0,19.5
2020-01,Lomonosovsky,YuZAO,302400,342400,1260,123,35,74,6.0,8.5
2020-02,Lomonosovsky,YuZAO,333600,378800,1390,40,56,69,6.0,8.5
2020-03,Lomonosovsky,YuZAO,326100,359500,1359,140,49,82,6.0,8.5
2020-04,Lomonosovsky,YuZAO,342900,385200,1429,134,38,69,4.25,6.75
2020-05,Lomonosovsky,YuZAO,330700,376500,1378,181,41,55,4.25,6.75
2020-06,Lomonosovsky,YuZAO,334000,353700,1392,159,70,72,4.25,6.75
2020-07,Lomonosovsky,YuZAO,331900,352600,1383,179,29,43,4.25,6.75
2020-08,Lomonosovsky,YuZAO,363400,414000,1514,122,33,116,4.25,6.75
2020-09,Lomonosovsky,YuZAO,330300,359000,1376,112,66,19,4.25,6.75
2020-10,Lomonosovsky,YuZAO,347400,386900,1448,70,23,52,4.25,6.75
2020-11,Lomonosovsky,YuZAO,348800,375200,1453,20,75,39,4.25,6.75
2020-12,Lomonosovsky,YuZAO,363000,410100,1513,81,17,115,4.25,6.75
2021-01,Lomonosovsky,YuZAO,362400,395200,1510,72,77,39,4.25,6.75
2021-02,Lomonosovsky,YuZAO,387200,432400,1614,199,75,27,4.25,6.75
2021-03,Lomonosovsky,YuZAO,388600,430200,1619,35,76,35,4.25,6.75
2021-04,Lomonosovsky,YuZAO,383500,425000,1598,86,26,95,8.5,11.0
2021-05,Lomonosovsky,YuZAO,394200,439100,1643,100,64,118,8.5,11.0
2021-06,Lomonosovsky,YuZAO,395900,419700,1649,140,72,78,8.5,11.0
2021-07,Lomonosovsky,YuZAO,406500,441800,1694,145,63,82,8.5,11.0
2021-08,Lomonosovsky,YuZAO,409000,475700,1704,127,28,104,8.5,11.0
2021-09,Lomonosovsky,YuZAO,400600,444900,1669,30,55,93,8.5,11.0
2021-10,Lomonosovsky,YuZAO,404500,443500,1685,172,54,53,8.5,11.0
2021-11,Lomonosovsky,YuZAO,401200,434500,1672,183,19,115,8.5,11.0
2021-12,Lomonosovsky,YuZAO,424100,482700,1767,54,38,63,8.5,11.0
2022-01,Lomonosovsky,YuZAO,454600,501000,1894,64,26,47,20.0,22.5
2022-02,Lomonosovsky,YuZAO,440400,500200,1835,155,57,30,20.0,22.5
2022-03,Lomonosovsky,YuZAO,425700,452200,1774,149,38,86,20.0,22.5
2022-04,Lomonosovsky,YuZAO,418700,462700,1744,56,57,15,9.5,12.0
2022-05,Lomonosovsky,YuZAO,436300,476400,1818,191,73,28,9.5,12.0
2022-06,Lomonosovsky,YuZAO,437300,484000,1822,148,29,93,9.5,12.0
2022-07,Lomonosovsky,YuZAO,417100,436900,1738,32,32,20,9.5,12.0
2022-08,Lomonosovsky,YuZAO,404600,428900,1686,77,41,55,9.5,12.0
2022-09,Lomonosovsky,YuZAO,418300,442900,1743,96,72,36,9.5,12.0
2022-10,Lomonosovsky,YuZAO,454100,507400,1892,150,37,23,7.5,10.0
2022-11,Lomonosovsky,YuZAO,447900,466200,1866,81,67,57,7.5,10.0
2022-12,Lomonosovsky,YuZAO,431900,488700,1799,102,5,13,7.5,10.0
2023-01,Lomonosovsky,YuZAO,440200,468000,1834,186,69,11,7.5,10.0
2023-02,Lomonosovsky,YuZAO,466200,514300,1943,129,69,104,7.5,10.0
2023-03,Lomonosovsky,YuZAO,440500,468600,1835,50,38,114,7.5,10.0
2023-04,Lomonosovsky,YuZAO,454400,515000,1894,154,50,89,7.5,10.0
2023-05,Lomonosovsky,YuZAO,480000,518100,2000,111,43,61,7.5,10.0
2023-06,Lomonosovsky,YuZAO,469400,503100,1956,111,11,30,7.5,10.0
2023-07,Lomonosovsky,YuZAO,481500,518300,2006,196,13,55,13.0,15.5
2023-08,Lomonosovsky,YuZAO,459000,507400,1913,152,27,48,13.0,15.5
2023-09,Lomonosovsky,YuZAO,470200,514300,1959,69,24,38,13.0,15.5
2023-10,Lomonosovsky,YuZAO,499900,553500,2083,74,18,63,13.0,15.5
2023-11,Lomonosovsky,YuZAO,483000,528600,2013,43,18,74,13.0,15.5
2023-12,Lomonosovsky,YuZAO,476100,524300,1984,37,79,50,13.0,15.5
2024-01,Lomonosovsky,YuZAO,502400,556900,2093,45,34,58,16.0,18.5
2024-02,Lomonosovsky,YuZAO,473300,494500,1972,182,57,67,16.0,18.5
2024-03,Lomonosovsky,YuZAO,482600,569500,2011,124,77,16,16.0,18.5
2024-04,Lomonosovsky,YuZAO,500900,542800,2087,71,57,24,16.0,18.5
2024-05,Lomonosovsky,YuZAO,496900,566500,2070,147,68,79,16.0,18.5
2024-06,Lomonosovsky,YuZAO,489000,541000,2037,189,62,112,16.0,18.5
2024-07,Lomonosovsky,YuZAO,486200,561200,2026,35,59,68,16.0,18.5
2024-08,Lomonosovsky,YuZAO,466400,501300,1943,88,34,31,16.0,18.5
2024-09,Lomonosovsky,YuZAO,489300,571000,2039,122,16,80,16.0,18.5
2024-10,Lomonosovsky,YuZAO,487300,535200,2031,165,72,20,21.0,23.5
2024-11,Lomonosovsky,YuZAO,463700,508500,1932,105,31,89,21.0,23.5
2024-12,Lomonosovsky,YuZAO,471700,525100,1966,108,60,15,21.0,23.5
2025-01,Lomonosovsky,YuZAO,467800,496200,1949,139,39,55,21.0,23.5
2025-02,Lomonosovsky,YuZAO,477700,523800,1990,29,23,45,21.0,23.5
2025-03,Lomonosovsky,YuZAO,473700,529200,1974,68,57,34,21.0,23.5
