YEAR_MONTH,DISTRICT,OKRUG,SECONDARY_PRICE_PER_SQM,RENTAL_PRICE_PER_SQM_MONTHLY,AVG_MORTGAGE_RATE_PCT
2023-05,Yasenevo,YuZAO,353800,1474,10
2023-05,Dmitrovsky,SAO,255100,1063,10
2023-05,Shcherbinka,NAO,200000,833,10
2023-05,Begovoy,SAO,378600,1577,10
2023-05,Vostochny,VAO,233400,972,10
2023-05,Troparyovo-Nikulino,ZAO,416100,1734,10
2023-05,Ryazanovskoye,NAO,172000,717,10
2023-05,Nagatinsky Zaton,YuAO,327500,1365,10
2023-05,Otradnoye,SVAO,300000,1250,10
2023-05,Konkovo,YuZAO,344900,1437,10
2023-05,Orekhovo-Borisovo Yuzhnoye,YuAO,247000,1029,10
2023-05,Golovinsky,SAO,277400,1156,10
2023-05,Shchapovskoye,TAO,111400,464,10
2023-05,Ostankinsky,SVAO,340000,1417,10
2023-05,Krylatskoye,SZAO,447600,1865,10
2023-05,Moskvorechye-Saburovo,YuAO,277900,1158,10
2023-05,Voskresenskoye,NAO,204800,853,10
2023-05,Levoberezhny,SAO,291400,1214,10
2023-05,Ochakovo-Matveyevskoye,ZAO,354500,1477,10
2023-05,Sokolniki,VAO,331900,1383,10
2023-05,Biryulyovo Zapadnoye,YuAO,236900,987,10
2023-05,Vnukovo,ZAO,279100,1163,10
2023-05,Obruchevsky,YuZAO,388500,1619,10
2023-05,Novokosino,VAO,265700,1107,10
2023-05,Biryulyovo Vostochnoye,YuAO,234600,977,10
2023-05,Voronovskoye,TAO,116300,485,10
2023-05,Khoroshyovo-Mnyovniki,SZAO,371600,1548,10
2023-05,Kurkino,SZAO,358800,1495,10
2023-05,Rostokino,SVAO,279100,1163,10
2023-05,Pokrovskoye-Streshnevo,SZAO,349100,1455,10
2023-05,Basmanny,CAO,556900,2321,10
2023-05,Khoroshyovsky,SAO,375100,1563,10
2023-05,Zamoskvorechye,CAO,618800,2578,10
2023-05,Donskoy,YuAO,361300,1505,10
2023-05,Sokol,SAO,380900,1587,10
2023-05,Chertanovo Severnoye,YuAO,264100,1101,10
2023-05,Yuzhnoye Butovo,YuZAO,285900,1191,10
2023-05,Filyovsky Park,ZAO,433600,1807,10
2023-05,Novofyodorovskoye,TAO,104000,433,10
2023-05,Yuzhnoye Medvedkovo,SVAO,278600,1161,10
2023-05,Sosenskoye,NAO,219800,916,10
2023-05,Vnukovskoye,NAO,220400,918,10
2023-05,Zyuzino,YuZAO,373700,1557,10
2023-05,Severnoye Izmaylovo,VAO,278800,1162,10
2023-05,Voykovsky,SAO,313200,1305,10
2023-05,Klyonovskoye,TAO,109700,457,10
2023-05,Pervomayskoye,TAO,119000,496,10
2023-05,Presnensky,CAO,653800,2724,10
2023-05,Golyanovo,VAO,252900,1054,10
2023-05,Metrogorodok,VAO,261700,1090,10
2023-05,Izmaylovo,VAO,308900,1287,10
2023-05,Severny,SVAO,228300,951,10
2023-05,Koptevo,SAO,291300,1214,10
2023-05,Arbat,CAO,727700,3032,10
2023-05,Alekseevsky,SVAO,331500,1381,10
2023-05,Nagorny,YuAO,298000,1241,10
2023-05,Tverskoy,CAO,691400,2881,10
2023-05,Bibirevo,SVAO,265600,1107,10
2023-05,Marushkinskoye,NAO,162900,679,10
2023-05,Desyonovskoye,NAO,195700,815,10
2023-05,Mozhaysky,ZAO,350300,1459,10
2023-05,Kievsky,TAO,110200,459,10
2023-05,Severnoye Medvedkovo,SVAO,282200,1176,10
2023-05,Khamovniki,CAO,737100,3071,10
2023-05,Beskudnikovsky,SAO,261800,1091,10
2023-05,Orekhovo-Borisovo Severnoye,YuAO,249800,1041,10
2023-05,Cheryomushki,YuZAO,377100,1571,10
2023-05,Butyrsky,SVAO,326600,1361,10
2023-05,Vostochnoye Izmaylovo,VAO,286900,1196,10
2023-05,Maryina Roshcha,SVAO,332800,1386,10
2023-05,Babushkinsky,SVAO,284500,1185,10
2023-05,Altufyevsky,SVAO,269300,1122,10
2023-05,Zelenograd,ZelAO,182600,761,10
2023-05,Severnoye Tushino,SZAO,309900,1291,10
2023-05,Gagarinsky,YuZAO,471600,1965,10
2023-05,Meshchansky,CAO,534700,2228,10
2023-05,Marfino,SVAO,280800,1170,10
2023-05,Zapadnoye Degunino,SAO,264900,1104,10
2023-05,Ramenki,ZAO,470700,1961,10
2023-05,Troitsk,TAO,148400,618,10
2023-05,Akademichesky,YuZAO,412400,1718,10
2023-06,Klyonovskoye,TAO,105600,440,10
2023-06,Presnensky,CAO,681300,2839,10
2023-06,Biryulyovo Zapadnoye,YuAO,247600,1032,10
2023-06,Lomonosovsky,YuZAO,469400,1956,10
2023-06,Severnoye Medvedkovo,SVAO,274300,1143,10
2023-06,Alekseevsky,SVAO,338600,1411,10
2023-06,Cheryomushki,YuZAO,372800,1553,10
2023-06,Veshnyaki,VAO,254300,1060,10
2023-06,Krasnoselsky,CAO,513500,2140,10
2023-06,Strogino,SZAO,398500,1660,10
2023-06,Kosino-Ukhtomsky,VAO,243800,1016,10
2023-06,Ochakovo-Matveyevskoye,ZAO,352300,1468,10
2023-06,Bogorodskoye,VAO,285800,1191,10
2023-06,Filyovsky Park,ZAO,431400,1798,10
2023-06,Kievsky,TAO,101700,424,10
2023-06,Voykovsky,SAO,319500,1331,10
2023-06,Sosenskoye,NAO,216700,903,10
2023-06,Shcherbinka,NAO,205200,855,10
2023-06,Sokolniki,VAO,322400,1343,10
2023-06,Zyuzino,YuZAO,347900,1450,10
2023-06,Perovo,VAO,277100,1155,10
2023-06,Chertanovo Tsentralnoye,YuAO,258000,1075,10
2023-06,Golovinsky,SAO,289800,1208,10
2023-06,Molzhaninovsky,SAO,224300,935,10
2023-06,Pokrovskoye-Streshnevo,SZAO,356200,1484,10
2023-06,Vostochnoye Izmaylovo,VAO,272600,1136,10
2023-06,Desyonovskoye,NAO,208800,870,10
2023-06,Fili-Davydkovo,ZAO,425900,1774,10
2023-06,Ryazanovskoye,NAO,172600,719,10
2023-06,Troparyovo-Nikulino,ZAO,409100,1705,10
2023-06,Marfino,SVAO,278600,1161,10
2023-06,Filimonkovskoye,NAO,176500,736,10
2023-06,Nagatinsky Zaton,YuAO,314300,1309,10
2023-06,Preobrazhenskoye,VAO,307600,1281,10
2023-06,Chertanovo Severnoye,YuAO,278100,1159,10
2023-06,Beskudnikovsky,SAO,269400,1122,10
2023-06,Voronovskoye,TAO,115000,479,10
2023-06,Rogovskoye,TAO,101800,424,10
2023-06,Begovoy,SAO,363900,1516,10
2023-06,Sviblovo,SVAO,281500,1173,10
2023-06,Obruchevsky,YuZAO,368400,1535,10
2023-06,Khoroshyovo-Mnyovniki,SZAO,381300,1589,10
2023-06,Altufyevsky,SVAO,252900,1054,10
2023-06,Ostankinsky,SVAO,345600,1440,10
2023-06,Timiryazevsky,SAO,330300,1376,10
2023-06,Vnukovo,ZAO,280000,1167,10
2023-06,Maryina Roshcha,SVAO,323200,1347,10
2023-06,Ivanovskoye,VAO,259300,1080,10
2023-06,Biryulyovo Vostochnoye,YuAO,236800,987,10
2023-06,Bibirevo,SVAO,265900,1108,10
2023-06,Yasenevo,YuZAO,351300,1464,10
2023-06,Tsaritsyno,YuAO,271000,1129,10
2023-06,Danilovsky,YuAO,346400,1443,10
2023-06,Kuntsevo,ZAO,396700,1653,10
2023-06,Savyolovsky,SAO,358400,1494,10
2023-06,Mikhaylovo-Yartsevskoye,TAO,116300,485,10
2023-06,Severnoye Butovo,YuZAO,322600,1344,10
2023-06,Khovrino,SAO,274000,1142,10
2023-06,Sokolinaya Gora,VAO,277200,1155,10
2023-06,Yaroslavsky,SVAO,264500,1102,10
2023-06,Tagansky,CAO,524100,2184,10
2023-06,Tyoply Stan,YuZAO,328400,1368,10
2023-06,Lianozovo,SVAO,254100,1059,10
2023-06,Moskovsky,NAO,212700,886,10
2023-06,Zyablikovo,YuAO,242900,1012,10
2023-06,Mitino,SZAO,303000,1263,10
2023-06,Yakimanka,CAO,667700,2782,10
2023-06,Novokosino,VAO,271300,1130,10
2023-06,Shchapovskoye,TAO,116800,487,10
2023-06,Basmanny,CAO,557900,2324,10
2023-06,Vostochny,VAO,241600,1007,10
2023-06,Konkovo,YuZAO,349600,1456,10
2023-06,Moskvorechye-Saburovo,YuAO,277300,1155,10
2023-06,Zelenograd,ZelAO,179300,747,10
2023-06,Novofyodorovskoye,TAO,107600,448,10
2023-06,Yuzhnoye Butovo,YuZAO,301700,1257,10
2023-06,Butyrsky,SVAO,321200,1338,10
2023-06,Sokol,SAO,381500,1590,10
2023-06,Donskoy,YuAO,352300,1468,10
2023-06,Akademichesky,YuZAO,420300,1751,10
2023-06,Ramenki,ZAO,475400,1981,10
2023-06,Mozhaysky,ZAO,359000,1496,10
2023-06,Orekhovo-Borisovo Severnoye,YuAO,245600,1023,10
2023-06,Meshchansky,CAO,536100,2234,10
2023-06,Yuzhnoye Tushino,SZAO,328300,1368,10
2023-06,Severnoye Tushino,SZAO,313600,1306,10
2023-06,Izmaylovo,VAO,298000,1242,10
2023-06,Khamovniki,CAO,741500,3090,10
2023-06,Zapadnoye Degunino,SAO,269300,1122,10
2023-06,Troitsk,TAO,150200,626,10
2023-06,Gagarinsky,YuZAO,468200,1951,10
2023-06,Khoroshyovsky,SAO,406700,1694,10
2023-06,Rostokino,SVAO,292200,1218,10
2023-06,Kurkino,SZAO,383400,1597,10
2023-06,Chertanovo Yuzhnoye,YuAO,244900,1020,10
2023-06,Novogireyevo,VAO,278000,1158,10
2023-06,Novo-Peredelkino,ZAO,299700,1249,10
2023-06,Krasnopakhorskoye,TAO,123600,515,10
2023-06,Shchukino,SZAO,380500,1585,10
2023-06,Prospekt Vernadskogo,ZAO,476500,1985,10
2023-06,Marushkinskoye,NAO,161900,674,10
2023-06,Metrogorodok,VAO,249500,1040,10
2023-06,Solntsevo,ZAO,312400,1301,10
2023-06,Golyanovo,VAO,258500,1077,10
2023-06,Losinoostrovsky,SVAO,282100,1176,10
2023-06,Babushkinsky,SVAO,291500,1215,10
2023-06,Aeroport,SAO,343200,1430,10
2023-06,Pervomayskoye,TAO,118800,495,10
2023-06,Arbat,CAO,750100,3125,10
2023-06,Dmitrovsky,SAO,259000,1079,10
2023-06,Severny,SVAO,237400,989,10
2023-06,Zamoskvorechye,CAO,592300,2468,10
2023-06,Vnukovskoye,NAO,218700,911,10
2023-06,Krylatskoye,SZAO,423900,1766,10
2023-06,Brateyevo,YuAO,246400,1027,10
2023-06,Levoberezhny,SAO,278500,1160,10
2023-06,Otradnoye,SVAO,280900,1171,10
2023-06,Orekhovo-Borisovo Yuzhnoye,YuAO,247400,1031,10
2023-06,Tverskoy,CAO,689000,2871,10
2023-06,Dorogomilovo,ZAO,552000,2300,10
2023-06,Nagatino-Sadovniki,YuAO,310100,1292,10
2023-06,Yuzhnoye Medvedkovo,SVAO,271500,1131,10
2023-06,Nagorny,YuAO,299900,1250,10
2023-06,Koptevo,SAO,289400,1206,10
2023-06,Kotlovka,YuZAO,380300,1585,10
2023-06,Kokoshkino,NAO,170800,712,10
2023-06,Voskresenskoye,NAO,213200,888,10
2023-06,Mosrentgen,NAO,227900,950,10
2023-06,Severnoye Izmaylovo,VAO,290900,1212,10
2023-07,Kurkino,SZAO,373800,1557,15.5
2023-07,Butyrsky,SVAO,316000,1317,15.5
2023-07,Altufyevsky,SVAO,260800,1087,15.5
2023-07,Voykovsky,SAO,319500,1331,15.5
2023-07,Bibirevo,SVAO,278000,1158,15.5
2023-07,Severnoye Izmaylovo,VAO,280200,1168,15.5
2023-07,Arbat,CAO,730000,3042,15.5
2023-07,Severnoye Butovo,YuZAO,313800,1308,15.5
2023-07,Krasnoselsky,CAO,519400,2164,15.5
2023-07,Obruchevsky,YuZAO,372200,1551,15.5
2023-07,Alekseevsky,SVAO,333800,1391,15.5
2023-07,Golyanovo,VAO,254200,1059,15.5
2023-07,Marushkinskoye,NAO,176400,735,15.5
2023-07,Severny,SVAO,234800,978,15.5
2023-07,Biryulyovo Vostochnoye,YuAO,242600,1011,15.5
2023-07,Koptevo,SAO,297500,1240,15.5
2023-07,Meshchansky,CAO,537300,2239,15.5
2023-07,Preobrazhenskoye,VAO,312800,1303,15.5
2023-07,Krylatskoye,SZAO,437000,1821,15.5
2023-07,Novogireyevo,VAO,282700,1178,15.5
2023-07,Golovinsky,SAO,289000,1204,15.5
2023-07,Kokoshkino,NAO,173900,725,15.5
2023-07,Timiryazevsky,SAO,322100,1342,15.5
2023-07,Cheryomushki,YuZAO,395200,1647,15.5
2023-07,Yasenevo,YuZAO,364000,1516,15.5
2023-07,Chertanovo Yuzhnoye,YuAO,247000,1029,15.5
2023-07,Strogino,SZAO,379900,1583,15.5
2023-07,Dmitrovsky,SAO,248300,1035,15.5
2023-07,Ochakovo-Matveyevskoye,ZAO,358600,1494,15.5
2023-07,Sokolniki,VAO,335100,1396,15.5
2023-07,Zamoskvorechye,CAO,607300,2531,15.5
2023-07,Losinoostrovsky,SVAO,259900,1083,15.5
2023-07,Novo-Peredelkino,ZAO,295400,1231,15.5
2023-07,Mosrentgen,NAO,226700,945,15.5
2023-07,Shchapovskoye,TAO,118100,492,15.5
2023-07,Levoberezhny,SAO,282800,1178,15.5
2023-07,Moskovsky,NAO,212300,884,15.5
2023-07,Vostochnoye Izmaylovo,VAO,271600,1132,15.5
2023-07,Marfino,SVAO,281100,1171,15.5
2023-07,Akademichesky,YuZAO,428300,1784,15.5
2023-07,Troitsk,TAO,147900,616,15.5
2023-07,Zelenograd,ZelAO,180600,753,15.5
2023-07,Zapadnoye Degunino,SAO,266400,1110,15.5
2023-07,Gagarinsky,YuZAO,477000,1987,15.5
2023-07,Shchukino,SZAO,377300,1572,15.5
2023-07,Ryazanovskoye,NAO,170900,712,15.5
2023-07,Yuzhnoye Butovo,YuZAO,302400,1260,15.5
2023-07,Chertanovo Tsentralnoye,YuAO,261100,1088,15.5
2023-07,Sokolinaya Gora,VAO,269700,1124,15.5
2023-07,Lianozovo,SVAO,251900,1050,15.5
2023-07,Mitino,SZAO,318400,1327,15.5
2023-07,Nagatinsky Zaton,YuAO,311200,1297,15.5
2023-07,Vostochny,VAO,233900,975,15.5
2023-07,Fili-Davydkovo,ZAO,425700,1774,15.5
2023-07,Moskvorechye-Saburovo,YuAO,279400,1164,15.5
2023-07,Novokosino,VAO,264900,1104,15.5
2023-07,Khovrino,SAO,266600,1111,15.5
2023-07,Nagorny,YuAO,301600,1257,15.5
2023-07,Begovoy,SAO,367300,1531,15.5
2023-07,Kuntsevo,ZAO,396300,1651,15.5
2023-07,Metrogorodok,VAO,249300,1039,15.5
2023-07,Pervomayskoye,TAO,113700,474,15.5
2023-07,Konkovo,YuZAO,347900,1450,15.5
2023-07,Savyolovsky,SAO,360600,1502,15.5
2023-07,Kievsky,TAO,102300,426,15.5
2023-07,Ostankinsky,SVAO,333100,1388,15.5
2023-07,Troparyovo-Nikulino,ZAO,430200,1792,15.5
2023-07,Otradnoye,SVAO,272700,1136,15.5
2023-07,Khamovniki,CAO,754500,3144,15.5
2023-07,Lomonosovsky,YuZAO,481500,2006,15.5
2023-07,Orekhovo-Borisovo Yuzhnoye,YuAO,251600,1048,15.5
2023-07,Filimonkovskoye,NAO,180000,750,15.5
2023-07,Babushkinsky,SVAO,286500,1194,15.5
2023-07,Rogovskoye,TAO,106200,443,15.5
2023-07,Severnoye Medvedkovo,SVAO,275100,1146,15.5
2023-07,Tagansky,CAO,527100,2196,15.5
2023-07,Shcherbinka,NAO,203500,848,15.5
2023-07,Perovo,VAO,283100,1180,15.5
2023-07,Kosino-Ukhtomsky,VAO,236200,984,15.5
2023-07,Yakimanka,CAO,673300,2805,15.5
2023-07,Zyablikovo,YuAO,240100,1001,15.5
2023-07,Bogorodskoye,VAO,280000,1167,15.5
2023-07,Danilovsky,YuAO,353800,1474,15.5
2023-07,Kotlovka,YuZAO,381000,1588,15.5
2023-07,Tyoply Stan,YuZAO,333800,1391,15.5
2023-07,Molzhaninovsky,SAO,228200,951,15.5
2023-07,Voronovskoye,TAO,111100,463,15.5
2023-07,Tsaritsyno,YuAO,263300,1097,15.5
2023-07,Brateyevo,YuAO,237700,990,15.5
2023-07,Prospekt Vernadskogo,ZAO,475000,1979,15.5
2023-07,Yaroslavsky,SVAO,275600,1148,15.5
2023-07,Dorogomilovo,ZAO,561600,2340,15.5
2023-07,Mikhaylovo-Yartsevskoye,TAO,107300,447,15.5
2023-07,Ivanovskoye,VAO,257000,1071,15.5
2023-07,Khoroshyovo-Mnyovniki,SZAO,375600,1565,15.5
2023-07,Basmanny,CAO,547800,2283,15.5
2023-07,Chertanovo Severnoye,YuAO,279500,1165,15.5
2023-07,Izmaylovo,VAO,300000,1250,15.5
2023-07,Solntsevo,ZAO,308600,1286,15.5
2023-07,Yuzhnoye Tushino,SZAO,325000,1354,15.5
2023-07,Sokol,SAO,369900,1541,15.5
2023-07,Zyuzino,YuZAO,361200,1505,15.5
2023-07,Krasnopakhorskoye,TAO,125400,522,15.5
2023-07,Khoroshyovsky,SAO,400600,1669,15.5
2023-07,Pokrovskoye-Streshnevo,SZAO,364400,1518,15.5
2023-07,Novofyodorovskoye,TAO,109400,456,15.5
2023-07,Voskresenskoye,NAO,211300,880,15.5
2023-07,Vnukovo,ZAO,286100,1192,15.5
2023-07,Donskoy,YuAO,375100,1563,15.5
2023-07,Presnensky,CAO,702300,2926,15.5
2023-07,Veshnyaki,VAO,254100,1059,15.5
2023-07,Yuzhnoye Medvedkovo,SVAO,279300,1164,15.5
2023-07,Nagatino-Sadovniki,YuAO,315800,1316,15.5
2023-07,Sviblovo,SVAO,290100,1209,15.5
2023-07,Severnoye Tushino,SZAO,322900,1345,15.5
2023-07,Aeroport,SAO,348900,1454,15.5
2023-07,Vnukovskoye,NAO,216200,901,15.5
2023-07,Filyovsky Park,ZAO,442000,1842,15.5
2023-07,Klyonovskoye,TAO,111100,463,15.5
2023-07,Maryina Roshcha,SVAO,346800,1445,15.5
2023-07,Biryulyovo Zapadnoye,YuAO,249000,1038,15.5
2023-07,Sosenskoye,NAO,223500,931,15.5
2023-07,Beskudnikovsky,SAO,273200,1138,15.5
2023-07,Orekhovo-Borisovo Severnoye,YuAO,243900,1016,15.5
2023-07,Desyonovskoye,NAO,203000,846,15.5
2023-07,Rostokino,SVAO,290900,1212,15.5
2023-07,Mozhaysky,ZAO,349300,1455,15.5
2023-07,Ramenki,ZAO,487000,2029,15.5
2023-07,Tverskoy,CAO,686000,2858,15.5
2023-08,Kurkino,SZAO,373500,1556,15.5
2023-08,Konkovo,YuZAO,369800,1541,15.5
2023-08,Pervomayskoye,TAO,124100,517,15.5
2023-08,Moskvorechye-Saburovo,YuAO,273900,1141,15.5
2023-08,Dmitrovsky,SAO,263500,1098,15.5
2023-08,Strogino,SZAO,409800,1708,15.5
2023-08,Vostochny,VAO,241200,1005,15.5
2023-08,Tverskoy,CAO,690200,2876,15.5
2023-08,Marushkinskoye,NAO,163900,683,15.5
2023-08,Zyablikovo,YuAO,247300,1030,15.5
2023-08,Otradnoye,SVAO,290500,1211,15.5
2023-08,Novogireyevo,VAO,271800,1133,15.5
2023-08,Kokoshkino,NAO,172700,719,15.5
2023-08,Krylatskoye,SZAO,459000,1912,15.5
2023-08,Yuzhnoye Tushino,SZAO,340700,1420,15.5
2023-08,Orekhovo-Borisovo Yuzhnoye,YuAO,254000,1058,15.5
2023-08,Severnoye Tushino,SZAO,328700,1369,15.5
2023-08,Sokol,SAO,378900,1579,15.5
2023-08,Zapadnoye Degunino,SAO,266100,1109,15.5
2023-08,Voronovskoye,TAO,111200,463,15.5
2023-08,Golyanovo,VAO,257700,1074,15.5
2023-08,Ramenki,ZAO,496700,2070,15.5
2023-08,Orekhovo-Borisovo Severnoye,YuAO,245200,1022,15.5
2023-08,Basmanny,CAO,553800,2308,15.5
2023-08,Akademichesky,YuZAO,412600,1719,15.5
2023-08,Khamovniki,CAO,751400,3131,15.5
2023-08,Zamoskvorechye,CAO,622300,2593,15.5
2023-08,Zelenograd,ZelAO,183800,766,15.5
2023-08,Yuzhnoye Butovo,YuZAO,305300,1272,15.5
2023-08,Novofyodorovskoye,TAO,110900,462,15.5
2023-08,Troitsk,TAO,153200,638,15.5
2023-08,Butyrsky,SVAO,329200,1371,15.5
2023-08,Donskoy,YuAO,357100,1488,15.5
2023-08,Rostokino,SVAO,287300,1197,15.5
2023-08,Mozhaysky,ZAO,337400,1406,15.5
2023-08,Yakimanka,CAO,687000,2863,15.5
2023-08,Mitino,SZAO,319500,1331,15.5
2023-08,Moskovsky,NAO,219800,916,15.5
2023-08,Lianozovo,SVAO,257200,1072,15.5
2023-08,Danilovsky,YuAO,360800,1503,15.5
2023-08,Yaroslavsky,SVAO,266200,1109,15.5
2023-08,Sokolinaya Gora,VAO,271200,1130,15.5
2023-08,Tagansky,CAO,519000,2162,15.5
2023-08,Tyoply Stan,YuZAO,337200,1405,15.5
2023-08,Severnoye Butovo,YuZAO,311400,1298,15.5
2023-08,Gagarinsky,YuZAO,467100,1946,15.5
2023-08,Mikhaylovo-Yartsevskoye,TAO,111300,464,15.5
2023-08,Kuntsevo,ZAO,395500,1648,15.5
2023-08,Shchukino,SZAO,391400,1631,15.5
2023-08,Savyolovsky,SAO,370000,1542,15.5
2023-08,Khovrino,SAO,261200,1088,15.5
2023-08,Novokosino,VAO,262000,1092,15.5
2023-08,Nagorny,YuAO,320900,1337,15.5
2023-08,Biryulyovo Zapadnoye,YuAO,245400,1022,15.5
2023-08,Rogovskoye,TAO,113200,472,15.5
2023-08,Chertanovo Tsentralnoye,YuAO,273500,1139,15.5
2023-08,Filimonkovskoye,NAO,182500,760,15.5
2023-08,Nagatinsky Zaton,YuAO,327300,1364,15.5
2023-08,Molzhaninovsky,SAO,223400,931,15.5
2023-08,Severnoye Izmaylovo,VAO,277700,1157,15.5
2023-08,Troparyovo-Nikulino,ZAO,423500,1765,15.5
2023-08,Fili-Davydkovo,ZAO,420800,1753,15.5
2023-08,Presnensky,CAO,670900,2795,15.5
2023-08,Ryazanovskoye,NAO,182400,760,15.5
2023-08,Pokrovskoye-Streshnevo,SZAO,353600,1473,15.5
2023-08,Lomonosovsky,YuZAO,459000,1913,15.5
2023-08,Timiryazevsky,SAO,344900,1437,15.5
2023-08,Severnoye Medvedkovo,SVAO,277500,1156,15.5
2023-08,Begovoy,SAO,389600,1623,15.5
2023-08,Golovinsky,SAO,280600,1169,15.5
2023-08,Preobrazhenskoye,VAO,311400,1298,15.5
2023-08,Vnukovskoye,NAO,220100,917,15.5
2023-08,Ostankinsky,SVAO,346300,1443,15.5
2023-08,Bibirevo,SVAO,256900,1071,15.5
2023-08,Voykovsky,SAO,317600,1323,15.5
2023-08,Sosenskoye,NAO,227000,946,15.5
2023-08,Zyuzino,YuZAO,373600,1557,15.5
2023-08,Alekseevsky,SVAO,337500,1406,15.5
2023-08,Filyovsky Park,ZAO,443800,1849,15.5
2023-08,Veshnyaki,VAO,247500,1031,15.5
2023-08,Biryulyovo Vostochnoye,YuAO,244400,1018,15.5
2023-08,Vnukovo,ZAO,287200,1197,15.5
2023-08,Chertanovo Severnoye,YuAO,270300,1126,15.5
2023-08,Voskresenskoye,NAO,206800,862,15.5
2023-08,Yuzhnoye Medvedkovo,SVAO,286700,1195,15.5
2023-08,Altufyevsky,SVAO,263000,1096,15.5
2023-08,Krasnoselsky,CAO,522900,2179,15.5
2023-08,Obruchevsky,YuZAO,389100,1621,15.5
2023-08,Desyonovskoye,NAO,212100,884,15.5
2023-08,Sviblovo,SVAO,261600,1090,15.5
2023-08,Marfino,SVAO,290900,1212,15.5
2023-08,Beskudnikovsky,SAO,269400,1123,15.5
2023-08,Maryina Roshcha,SVAO,338500,1411,15.5
2023-08,Metrogorodok,VAO,245600,1023,15.5
2023-08,Brateyevo,YuAO,245700,1024,15.5
2023-08,Kosino-Ukhtomsky,VAO,249900,1041,15.5
2023-08,Novo-Peredelkino,ZAO,300000,1250,15.5
2023-08,Mosrentgen,NAO,213000,887,15.5
2023-08,Dorogomilovo,ZAO,537500,2240,15.5
2023-08,Nagatino-Sadovniki,YuAO,307600,1282,15.5
2023-08,Khoroshyovo-Mnyovniki,SZAO,383600,1598,15.5
2023-08,Losinoostrovsky,SVAO,278700,1161,15.5
2023-08,Kievsky,TAO,108400,452,15.5
2023-08,Ivanovskoye,VAO,262800,1095,15.5
2023-08,Meshchansky,CAO,563800,2349,15.5
2023-08,Babushkinsky,SVAO,273900,1141,15.5
2023-08,Aeroport,SAO,347300,1447,15.5
2023-08,Solntsevo,ZAO,323100,1346,15.5
2023-08,Chertanovo Yuzhnoye,YuAO,247800,1032,15.5
2023-08,Krasnopakhorskoye,TAO,123800,516,15.5
2023-08,Koptevo,SAO,303300,1264,15.5
2023-08,Khoroshyovsky,SAO,406800,1695,15.5
2023-08,Arbat,CAO,737800,3074,15.5
2023-08,Tsaritsyno,YuAO,272200,1134,15.5
2023-08,Severny,SVAO,237800,991,15.5
2023-08,Kotlovka,YuZAO,383800,1599,15.5
2023-08,Ochakovo-Matveyevskoye,ZAO,346900,1445,15.5
2023-08,Vostochnoye Izmaylovo,VAO,276800,1153,15.5
2023-08,Yasenevo,YuZAO,361300,1506,15.5
2023-08,Prospekt Vernadskogo,ZAO,458800,1912,15.5
2023-08,Cheryomushki,YuZAO,367800,1533,15.5
2023-08,Perovo,VAO,270200,1126,15.5
2023-08,Izmaylovo,VAO,288200,1201,15.5
2023-08,Levoberezhny,SAO,280000,1167,15.5
2023-08,Sokolniki,VAO,330100,1375,15.5
2023-08,Bogorodskoye,VAO,275100,1146,15.5
2023-08,Shcherbinka,NAO,197300,822,15.5
2023-08,Shchapovskoye,TAO,115000,479,15.5
2023-08,Klyonovskoye,TAO,109000,454,15.5
2023-09,Nagorny,YuAO,305500,1273,15.5
2023-09,Vnukovskoye,NAO,219300,914,15.5
2023-09,Butyrsky,SVAO,333300,1389,15.5
2023-09,Golyanovo,VAO,251000,1046,15.5
2023-09,Klyonovskoye,TAO,105200,438,15.5
2023-09,Izmaylovo,VAO,307800,1283,15.5
2023-09,Koptevo,SAO,293200,1221,15.5
2023-09,Nagatino-Sadovniki,YuAO,314300,1310,15.5
2023-09,Desyonovskoye,NAO,213400,889,15.5
2023-09,Zyuzino,YuZAO,369900,1541,15.5
2023-09,Bibirevo,SVAO,267300,1114,15.5
2023-09,Krasnoselsky,CAO,521400,2173,15.5
2023-09,Molzhaninovsky,SAO,248400,1035,15.5
2023-09,Kotlovka,YuZAO,389800,1624,15.5
2023-09,Pokrovskoye-Streshnevo,SZAO,356000,1483,15.5
2023-09,Severnoye Medvedkovo,SVAO,288500,1202,15.5
2023-09,Preobrazhenskoye,VAO,298300,1243,15.5
2023-09,Novo-Peredelkino,ZAO,288900,1204,15.5
2023-09,Cheryomushki,YuZAO,393900,1641,15.5
2023-09,Ivanovskoye,VAO,266800,1112,15.5
2023-09,Arbat,CAO,716400,2985,15.5
2023-09,Perovo,VAO,275000,1146,15.5
2023-09,Levoberezhny,SAO,299800,1249,15.5
2023-09,Novokosino,VAO,270100,1126,15.5
2023-09,Babushkinsky,SVAO,281600,1173,15.5
2023-09,Altufyevsky,SVAO,266900,1112,15.5
2023-09,Voskresenskoye,NAO,206000,858,15.5
2023-09,Kievsky,TAO,103200,430,15.5
2023-09,Tyoply Stan,YuZAO,326200,1359,15.5
2023-09,Kokoshkino,NAO,180400,752,15.5
2023-09,Konkovo,YuZAO,369100,1538,15.5
2023-09,Strogino,SZAO,404500,1686,15.5
2023-09,Mitino,SZAO,305400,1273,15.5
2023-09,Gagarinsky,YuZAO,486600,2027,15.5
2023-09,Savyolovsky,SAO,364300,1518,15.5
2023-09,Sokol,SAO,392200,1634,15.5
