YEAR_MONTH,DISTRICT,OKRUG,N_LISTINGS_SECONDARY,N_LISTINGS_RENTAL
2023-04,Tverskoy,CAO,60,13
2023-04,Yaroslavsky,SVAO,159,43
2023-04,Rostokino,SVAO,55,61
2023-04,Donskoy,YuAO,27,49
2023-04,Novofyodorovskoye,TAO,176,68
2023-04,Ramenki,ZAO,49,46
2023-04,Khamovniki,CAO,130,60
2023-04,Orekhovo-Borisovo Severnoye,YuAO,112,96
2023-04,Mikhaylovo-Yartsevskoye,TAO,187,93
2023-04,Kuntsevo,ZAO,44,64
2023-04,Khovrino,SAO,30,43
2023-04,Yuzhnoye Tushino,SZAO,53,94
2023-04,Ostankinsky,SVAO,30,32
2023-04,Yakimanka,CAO,125,23
2023-04,Krasnoselsky,CAO,149,50
2023-04,Orekhovo-Borisovo Yuzhnoye,YuAO,46,43
2023-04,Otradnoye,SVAO,94,83
2023-04,Solntsevo,ZAO,168,115
2023-04,Bogorodskoye,VAO,23,54
2023-04,Krasnopakhorskoye,TAO,33,77
2023-04,Aeroport,SAO,165,48
2023-04,Brateyevo,YuAO,54,77
2023-04,Dorogomilovo,ZAO,160,14
2023-04,Shcherbinka,NAO,35,15
2023-04,Tsaritsyno,YuAO,162,55
2023-04,Begovoy,SAO,154,84
2023-04,Levoberezhny,SAO,52,28
2023-04,Pokrovskoye-Streshnevo,SZAO,137,16
2023-04,Zyuzino,YuZAO,26,48
2023-04,Bibirevo,SVAO,84,117
2023-04,Kievsky,TAO,23,50
2023-04,Cheryomushki,YuZAO,99,82
2023-04,Altufyevsky,SVAO,31,64
2023-04,Preobrazhenskoye,VAO,21,81
2023-04,Strogino,SZAO,30,78
2023-04,Desyonovskoye,NAO,39,36
2023-04,Kokoshkino,NAO,122,113
2023-04,Mitino,SZAO,121,26
2023-04,Gagarinsky,YuZAO,23,47
2023-04,Butyrsky,SVAO,153,16
2023-04,Koptevo,SAO,81,81
2023-04,Severnoye Izmaylovo,VAO,46,45
2023-04,Golyanovo,VAO,179,115
2023-04,Arbat,CAO,128,59
2023-04,Molzhaninovsky,SAO,57,19
2023-04,Ivanovskoye,VAO,31,81
2023-04,Perovo,VAO,111,47
2023-04,Zamoskvorechye,CAO,156,54
2023-04,Kotlovka,YuZAO,39,68
2023-04,Voskresenskoye,NAO,108,66
2023-04,Konkovo,YuZAO,189,61
2023-04,Tyoply Stan,YuZAO,154,33
2023-04,Savyolovsky,SAO,72,72
2023-04,Babushkinsky,SVAO,126,25
2023-04,Severnoye Tushino,SZAO,174,59
2023-04,Izmaylovo,VAO,39,13
2023-04,Sokol,SAO,49,44
2023-04,Novokosino,VAO,170,21
2023-04,Vnukovskoye,NAO,76,65
2023-04,Mosrentgen,NAO,101,25
2023-04,Sosenskoye,NAO,181,106
2023-04,Alekseevsky,SVAO,104,26
2023-04,Voykovsky,SAO,167,25
2023-04,Biryulyovo Vostochnoye,YuAO,142,34
2023-04,Vostochnoye Izmaylovo,VAO,177,67
2023-04,Marfino,SVAO,142,60
2023-04,Chertanovo Tsentralnoye,YuAO,43,87
2023-04,Fili-Davydkovo,ZAO,45,57
2023-04,Ryazanovskoye,NAO,90,67
2023-04,Golovinsky,SAO,52,84
2023-04,Timiryazevsky,SAO,66,91
2023-04,Obruchevsky,YuZAO,26,55
2023-04,Zelenograd,ZelAO,104,65
2023-04,Sokolniki,VAO,93,91
2023-04,Novogireyevo,VAO,188,105
2023-04,Khoroshyovo-Mnyovniki,SZAO,104,46
2023-04,Dmitrovsky,SAO,43,20
2023-04,Chertanovo Yuzhnoye,YuAO,66,25
2023-04,Losinoostrovsky,SVAO,112,90
2023-04,Krylatskoye,SZAO,186,99
2023-04,Vostochny,VAO,28,80
2023-04,Severnoye Butovo,YuZAO,33,90
2023-04,Sokolinaya Gora,VAO,157,26
2023-04,Shchapovskoye,TAO,37,27
2023-04,Moskovsky,NAO,100,40
2023-04,Lianozovo,SVAO,76,66
2023-04,Kurkino,SZAO,155,17
2023-04,Zapadnoye Degunino,SAO,107,40
2023-04,Akademichesky,YuZAO,76,31
2023-04,Yuzhnoye Butovo,YuZAO,166,94
2023-04,Marushkinskoye,NAO,130,23
2023-04,Zyablikovo,YuAO,65,97
2023-04,Severny,SVAO,72,12
2023-04,Tagansky,CAO,33,75
2023-04,Nagorny,YuAO,89,108
2023-04,Troitsk,TAO,176,113
2023-04,Voronovskoye,TAO,58,55
2023-04,Moskvorechye-Saburovo,YuAO,63,97
2023-04,Nagatinsky Zaton,YuAO,162,63
2023-04,Novo-Peredelkino,ZAO,184,20
2023-04,Basmanny,CAO,88,89
2023-04,Yuzhnoye Medvedkovo,SVAO,115,69
2023-04,Shchukino,SZAO,145,109
2023-04,Mozhaysky,ZAO,75,63
2023-04,Rogovskoye,TAO,192,75
2023-04,Nagatino-Sadovniki,YuAO,188,90
2023-04,Meshchansky,CAO,98,31
2023-04,Severnoye Medvedkovo,SVAO,69,13
2023-04,Sviblovo,SVAO,57,101
2023-04,Prospekt Vernadskogo,ZAO,165,115
2023-04,Khoroshyovsky,SAO,123,14
2023-04,Presnensky,CAO,151,27
2023-04,Klyonovskoye,TAO,115,84
2023-04,Ochakovo-Matveyevskoye,ZAO,69,115
2023-05,Danilovsky,YuAO,169,76
2023-05,Lomonosovsky,YuZAO,111,61
2023-05,Tagansky,CAO,173,69
2023-05,Yuzhnoye Tushino,SZAO,139,117
2023-05,Dorogomilovo,ZAO,131,71
2023-05,Lianozovo,SVAO,50,52
2023-05,Filimonkovskoye,NAO,101,95
2023-05,Perovo,VAO,196,55
2023-05,Nagatino-Sadovniki,YuAO,45,115
2023-05,Novogireyevo,VAO,106,45
2023-05,Zyablikovo,YuAO,195,12
2023-05,Shchukino,SZAO,151,112
2023-05,Yakimanka,CAO,20,112
2023-05,Preobrazhenskoye,VAO,108,77
2023-05,Yaroslavsky,SVAO,177,88
2023-05,Moskovsky,NAO,76,84
2023-05,Chertanovo Tsentralnoye,YuAO,68,44
2023-05,Kuntsevo,ZAO,185,35
2023-05,Molzhaninovsky,SAO,36,73
2023-05,Savyolovsky,SAO,181,54
2023-05,Kosino-Ukhtomsky,VAO,174,78
2023-05,Mikhaylovo-Yartsevskoye,TAO,186,47
2023-05,Sokolinaya Gora,VAO,116,99
2023-05,Veshnyaki,VAO,76,57
2023-05,Tyoply Stan,YuZAO,69,13
2023-05,Rogovskoye,TAO,96,22
2023-05,Novo-Peredelkino,ZAO,20,78
2023-05,Mitino,SZAO,87,31
2023-05,Brateyevo,YuAO,176,47
2023-05,Krasnoselsky,CAO,53,117
2023-05,Khovrino,SAO,74,42
2023-05,Severnoye Butovo,YuZAO,165,105
2023-05,Fili-Davydkovo,ZAO,152,24
2023-05,Tsaritsyno,YuAO,70,78
2023-05,Ivanovskoye,VAO,190,91
2023-05,Kotlovka,YuZAO,147,32
2023-05,Kokoshkino,NAO,138,21
2023-05,Timiryazevsky,SAO,134,42
2023-05,Krasnopakhorskoye,TAO,102,105
2023-05,Strogino,SZAO,190,115
2023-05,Bogorodskoye,VAO,129,81
2023-05,Solntsevo,ZAO,169,72
2023-05,Losinoostrovsky,SVAO,177,88
2023-05,Chertanovo Yuzhnoye,YuAO,130,97
2023-05,Sviblovo,SVAO,187,99
2023-05,Prospekt Vernadskogo,ZAO,149,25
2023-05,Mosrentgen,NAO,128,44
2023-05,Aeroport,SAO,138,59
2023-05,Yasenevo,YuZAO,80,44
2023-05,Dmitrovsky,SAO,111,70
2023-05,Shcherbinka,NAO,34,106
2023-05,Begovoy,SAO,199,60
2023-05,Vostochny,VAO,93,114
2023-05,Troparyovo-Nikulino,ZAO,85,115
2023-05,Ryazanovskoye,NAO,155,68
2023-05,Nagatinsky Zaton,YuAO,199,77
2023-05,Otradnoye,SVAO,104,111
2023-05,Konkovo,YuZAO,147,109
2023-05,Orekhovo-Borisovo Yuzhnoye,YuAO,45,108
2023-05,Golovinsky,SAO,122,44
2023-05,Shchapovskoye,TAO,78,69
2023-05,Ostankinsky,SVAO,168,77
2023-05,Krylatskoye,SZAO,47,13
2023-05,Moskvorechye-Saburovo,YuAO,194,30
2023-05,Voskresenskoye,NAO,32,37
2023-05,Levoberezhny,SAO,49,30
2023-05,Ochakovo-Matveyevskoye,ZAO,65,43
2023-05,Sokolniki,VAO,190,98
2023-05,Biryulyovo Zapadnoye,YuAO,119,101
2023-05,Vnukovo,ZAO,196,63
2023-05,Obruchevsky,YuZAO,199,66
2023-05,Novokosino,VAO,196,96
2023-05,Biryulyovo Vostochnoye,YuAO,193,55
2023-05,Voronovskoye,TAO,119,52
2023-05,Khoroshyovo-Mnyovniki,SZAO,64,80
2023-05,Kurkino,SZAO,158,111
2023-05,Rostokino,SVAO,73,83
2023-05,Pokrovskoye-Streshnevo,SZAO,132,11
2023-05,Basmanny,CAO,90,61
2023-05,Khoroshyovsky,SAO,100,57
2023-05,Zamoskvorechye,CAO,101,93
2023-05,Donskoy,YuAO,128,42
2023-05,Sokol,SAO,75,113
2023-05,Chertanovo Severnoye,YuAO,97,72
2023-05,Yuzhnoye Butovo,YuZAO,26,25
2023-05,Filyovsky Park,ZAO,167,48
2023-05,Novofyodorovskoye,TAO,173,75
2023-05,Yuzhnoye Medvedkovo,SVAO,118,69
2023-05,Sosenskoye,NAO,170,93
2023-05,Vnukovskoye,NAO,55,19
2023-05,Zyuzino,YuZAO,189,99
2023-05,Severnoye Izmaylovo,VAO,110,46
2023-05,Voykovsky,SAO,128,41
2023-05,Klyonovskoye,TAO,22,91
2023-05,Pervomayskoye,TAO,152,115
2023-05,Presnensky,CAO,144,30
2023-05,Golyanovo,VAO,40,96
2023-05,Metrogorodok,VAO,180,42
2023-05,Izmaylovo,VAO,152,117
2023-05,Severny,SVAO,72,54
2023-05,Koptevo,SAO,80,50
2023-05,Arbat,CAO,127,106
2023-05,Alekseevsky,SVAO,157,21
2023-05,Nagorny,YuAO,191,96
2023-05,Tverskoy,CAO,28,84
2023-05,Bibirevo,SVAO,23,28
2023-05,Marushkinskoye,NAO,86,65
2023-05,Desyonovskoye,NAO,99,32
2023-05,Mozhaysky,ZAO,96,68
2023-05,Kievsky,TAO,83,22
2023-05,Severnoye Medvedkovo,SVAO,97,66
2023-05,Khamovniki,CAO,26,118
2023-05,Beskudnikovsky,SAO,48,13
2023-05,Orekhovo-Borisovo Severnoye,YuAO,195,81
2023-05,Cheryomushki,YuZAO,51,17
2023-05,Butyrsky,SVAO,115,96
2023-05,Vostochnoye Izmaylovo,VAO,39,37
2023-05,Maryina Roshcha,SVAO,83,90
2023-05,Babushkinsky,SVAO,175,19
2023-05,Altufyevsky,SVAO,128,64
2023-05,Zelenograd,ZelAO,92,39
2023-05,Severnoye Tushino,SZAO,89,85
2023-05,Gagarinsky,YuZAO,176,53
2023-05,Meshchansky,CAO,170,60
2023-05,Marfino,SVAO,131,50
2023-05,Zapadnoye Degunino,SAO,199,81
2023-05,Ramenki,ZAO,133,53
2023-05,Troitsk,TAO,122,48
2023-05,Akademichesky,YuZAO,164,30
2023-06,Klyonovskoye,TAO,30,99
2023-06,Presnensky,CAO,158,17
2023-06,Biryulyovo Zapadnoye,YuAO,142,22
2023-06,Lomonosovsky,YuZAO,111,30
2023-06,Severnoye Medvedkovo,SVAO,156,15
2023-06,Alekseevsky,SVAO,34,10
2023-06,Cheryomushki,YuZAO,163,22
2023-06,Veshnyaki,VAO,64,111
2023-06,Krasnoselsky,CAO,64,114
2023-06,Strogino,SZAO,27,99
2023-06,Kosino-Ukhtomsky,VAO,176,102
2023-06,Ochakovo-Matveyevskoye,ZAO,37,26
2023-06,Bogorodskoye,VAO,114,28
2023-06,Filyovsky Park,ZAO,118,71
2023-06,Kievsky,TAO,142,53
2023-06,Voykovsky,SAO,108,12
2023-06,Sosenskoye,NAO,90,77
2023-06,Shcherbinka,NAO,104,20
2023-06,Sokolniki,VAO,46,74
2023-06,Zyuzino,YuZAO,146,40
2023-06,Perovo,VAO,24,114
2023-06,Chertanovo Tsentralnoye,YuAO,117,90
2023-06,Golovinsky,SAO,169,61
2023-06,Molzhaninovsky,SAO,144,14
2023-06,Pokrovskoye-Streshnevo,SZAO,102,69
2023-06,Vostochnoye Izmaylovo,VAO,142,101
2023-06,Desyonovskoye,NAO,165,117
2023-06,Fili-Davydkovo,ZAO,182,108
2023-06,Ryazanovskoye,NAO,145,54
2023-06,Troparyovo-Nikulino,ZAO,166,55
2023-06,Marfino,SVAO,164,106
2023-06,Filimonkovskoye,NAO,160,41
2023-06,Nagatinsky Zaton,YuAO,23,40
2023-06,Preobrazhenskoye,VAO,52,107
2023-06,Chertanovo Severnoye,YuAO,108,39
2023-06,Beskudnikovsky,SAO,34,110
2023-06,Voronovskoye,TAO,95,16
2023-06,Rogovskoye,TAO,73,17
2023-06,Begovoy,SAO,39,39
2023-06,Sviblovo,SVAO,100,88
2023-06,Obruchevsky,YuZAO,50,85
2023-06,Khoroshyovo-Mnyovniki,SZAO,28,116
2023-06,Altufyevsky,SVAO,104,43
2023-06,Ostankinsky,SVAO,154,40
2023-06,Timiryazevsky,SAO,174,110
2023-06,Vnukovo,ZAO,112,13
2023-06,Maryina Roshcha,SVAO,20,95
2023-06,Ivanovskoye,VAO,54,91
2023-06,Biryulyovo Vostochnoye,YuAO,131,17
2023-06,Bibirevo,SVAO,103,117
2023-06,Yasenevo,YuZAO,46,114
2023-06,Tsaritsyno,YuAO,34,39
2023-06,Danilovsky,YuAO,54,71
2023-06,Kuntsevo,ZAO,165,44
2023-06,Savyolovsky,SAO,193,29
2023-06,Mikhaylovo-Yartsevskoye,TAO,118,16
2023-06,Severnoye Butovo,YuZAO,85,18
2023-06,Khovrino,SAO,118,38
2023-06,Sokolinaya Gora,VAO,137,40
2023-06,Yaroslavsky,SVAO,101,84
2023-06,Tagansky,CAO,83,91
2023-06,Tyoply Stan,YuZAO,30,77
2023-06,Lianozovo,SVAO,55,86
2023-06,Moskovsky,NAO,134,21
2023-06,Zyablikovo,YuAO,162,33
2023-06,Mitino,SZAO,67,65
2023-06,Yakimanka,CAO,74,41
2023-06,Novokosino,VAO,154,49
2023-06,Shchapovskoye,TAO,147,119
2023-06,Basmanny,CAO,26,103
2023-06,Vostochny,VAO,69,50
2023-06,Konkovo,YuZAO,68,11
2023-06,Moskvorechye-Saburovo,YuAO,50,57
2023-06,Zelenograd,ZelAO,133,42
2023-06,Novofyodorovskoye,TAO,73,16
2023-06,Yuzhnoye Butovo,YuZAO,153,118
2023-06,Butyrsky,SVAO,80,74
2023-06,Sokol,SAO,87,26
2023-06,Donskoy,YuAO,131,107
2023-06,Akademichesky,YuZAO,164,21
2023-06,Ramenki,ZAO,194,73
2023-06,Mozhaysky,ZAO,173,89
2023-06,Orekhovo-Borisovo Severnoye,YuAO,20,41
2023-06,Meshchansky,CAO,150,71
2023-06,Yuzhnoye Tushino,SZAO,142,32
2023-06,Severnoye Tushino,SZAO,142,40
2023-06,Izmaylovo,VAO,72,100
2023-06,Khamovniki,CAO,99,88
2023-06,Zapadnoye Degunino,SAO,64,94
2023-06,Troitsk,TAO,45,70
2023-06,Gagarinsky,YuZAO,86,15
2023-06,Khoroshyovsky,SAO,20,109
2023-06,Rostokino,SVAO,123,74
2023-06,Kurkino,SZAO,50,96
2023-06,Chertanovo Yuzhnoye,YuAO,175,75
2023-06,Novogireyevo,VAO,157,29
2023-06,Novo-Peredelkino,ZAO,39,87
2023-06,Krasnopakhorskoye,TAO,140,10
2023-06,Shchukino,SZAO,108,85
2023-06,Prospekt Vernadskogo,ZAO,120,89
2023-06,Marushkinskoye,NAO,195,76
2023-06,Metrogorodok,VAO,65,77
2023-06,Solntsevo,ZAO,183,88
2023-06,Golyanovo,VAO,26,65
2023-06,Losinoostrovsky,SVAO,183,15
2023-06,Babushkinsky,SVAO,118,29
2023-06,Aeroport,SAO,44,61
2023-06,Pervomayskoye,TAO,170,30
2023-06,Arbat,CAO,97,19
2023-06,Dmitrovsky,SAO,125,44
2023-06,Severny,SVAO,181,95
2023-06,Zamoskvorechye,CAO,50,33
2023-06,Vnukovskoye,NAO,105,103
2023-06,Krylatskoye,SZAO,177,25
2023-06,Brateyevo,YuAO,54,90
2023-06,Levoberezhny,SAO,33,83
2023-06,Otradnoye,SVAO,104,99
2023-06,Orekhovo-Borisovo Yuzhnoye,YuAO,26,84
2023-06,Tverskoy,CAO,155,35
2023-06,Dorogomilovo,ZAO,152,34
2023-06,Nagatino-Sadovniki,YuAO,58,74
2023-06,Yuzhnoye Medvedkovo,SVAO,192,71
2023-06,Nagorny,YuAO,76,14
2023-06,Koptevo,SAO,93,55
2023-06,Kotlovka,YuZAO,75,18
2023-06,Kokoshkino,NAO,164,93
2023-06,Voskresenskoye,NAO,101,56
2023-06,Mosrentgen,NAO,76,86
2023-06,Severnoye Izmaylovo,VAO,89,10
2023-07,Kurkino,SZAO,137,56
2023-07,Butyrsky,SVAO,35,94
2023-07,Altufyevsky,SVAO,59,95
2023-07,Voykovsky,SAO,104,16
2023-07,Bibirevo,SVAO,189,103
2023-07,Severnoye Izmaylovo,VAO,33,95
2023-07,Arbat,CAO,109,66
2023-07,Severnoye Butovo,YuZAO,57,63
2023-07,Krasnoselsky,CAO,114,104
2023-07,Obruchevsky,YuZAO,36,35
2023-07,Alekseevsky,SVAO,137,62
2023-07,Golyanovo,VAO,162,89
2023-07,Marushkinskoye,NAO,70,109
2023-07,Severny,SVAO,32,17
2023-07,Biryulyovo Vostochnoye,YuAO,54,50
2023-07,Koptevo,SAO,81,21
2023-07,Meshchansky,CAO,99,19
2023-07,Preobrazhenskoye,VAO,134,72
2023-07,Krylatskoye,SZAO,155,62
2023-07,Novogireyevo,VAO,66,55
2023-07,Golovinsky,SAO,131,113
2023-07,Kokoshkino,NAO,68,35
2023-07,Timiryazevsky,SAO,24,30
2023-07,Cheryomushki,YuZAO,150,50
2023-07,Yasenevo,YuZAO,118,101
2023-07,Chertanovo Yuzhnoye,YuAO,43,24
2023-07,Strogino,SZAO,33,106
2023-07,Dmitrovsky,SAO,138,87
2023-07,Ochakovo-Matveyevskoye,ZAO,61,109
2023-07,Sokolniki,VAO,21,41
2023-07,Zamoskvorechye,CAO,184,32
2023-07,Losinoostrovsky,SVAO,198,119
2023-07,Novo-Peredelkino,ZAO,161,68
2023-07,Mosrentgen,NAO,105,27
2023-07,Shchapovskoye,TAO,151,84
2023-07,Levoberezhny,SAO,116,31
2023-07,Moskovsky,NAO,106,100
2023-07,Vostochnoye Izmaylovo,VAO,144,117
2023-07,Marfino,SVAO,183,90
2023-07,Akademichesky,YuZAO,123,64
2023-07,Troitsk,TAO,168,116
2023-07,Zelenograd,ZelAO,118,111
2023-07,Zapadnoye Degunino,SAO,132,41
2023-07,Gagarinsky,YuZAO,55,92
2023-07,Shchukino,SZAO,64,19
2023-07,Ryazanovskoye,NAO,181,44
2023-07,Yuzhnoye Butovo,YuZAO,59,46
2023-07,Chertanovo Tsentralnoye,YuAO,157,30
2023-07,Sokolinaya Gora,VAO,105,47
2023-07,Lianozovo,SVAO,79,100
2023-07,Mitino,SZAO,129,111
2023-07,Nagatinsky Zaton,YuAO,110,64
2023-07,Vostochny,VAO,49,13
2023-07,Fili-Davydkovo,ZAO,50,74
2023-07,Moskvorechye-Saburovo,YuAO,116,15
2023-07,Novokosino,VAO,49,22
2023-07,Khovrino,SAO,43,22
2023-07,Nagorny,YuAO,61,31
2023-07,Begovoy,SAO,143,46
2023-07,Kuntsevo,ZAO,110,107
2023-07,Metrogorodok,VAO,44,16
2023-07,Pervomayskoye,TAO,127,34
2023-07,Konkovo,YuZAO,49,78
2023-07,Savyolovsky,SAO,25,39
2023-07,Kievsky,TAO,105,114
2023-07,Ostankinsky,SVAO,92,79
2023-07,Troparyovo-Nikulino,ZAO,124,103
2023-07,Otradnoye,SVAO,149,45
2023-07,Khamovniki,CAO,103,58
2023-07,Lomonosovsky,YuZAO,196,55
2023-07,Orekhovo-Borisovo Yuzhnoye,YuAO,182,50
2023-07,Filimonkovskoye,NAO,142,80
2023-07,Babushkinsky,SVAO,191,98
2023-07,Rogovskoye,TAO,45,60
2023-07,Severnoye Medvedkovo,SVAO,196,65
2023-07,Tagansky,CAO,155,82
2023-07,Shcherbinka,NAO,48,70
2023-07,Perovo,VAO,152,94
2023-07,Kosino-Ukhtomsky,VAO,100,21
2023-07,Yakimanka,CAO,137,65
2023-07,Zyablikovo,YuAO,113,19
2023-07,Bogorodskoye,VAO,91,105
2023-07,Danilovsky,YuAO,43,54
2023-07,Kotlovka,YuZAO,130,47
2023-07,Tyoply Stan,YuZAO,98,105
2023-07,Molzhaninovsky,SAO,80,56
2023-07,Voronovskoye,TAO,168,34
2023-07,Tsaritsyno,YuAO,140,75
2023-07,Brateyevo,YuAO,50,83
2023-07,Prospekt Vernadskogo,ZAO,79,84
2023-07,Yaroslavsky,SVAO,176,67
2023-07,Dorogomilovo,ZAO,192,100
2023-07,Mikhaylovo-Yartsevskoye,TAO,133,55
2023-07,Ivanovskoye,VAO,187,106
2023-07,Khoroshyovo-Mnyovniki,SZAO,34,20
2023-07,Basmanny,CAO,131,80
2023-07,Chertanovo Severnoye,YuAO,127,72
2023-07,Izmaylovo,VAO,121,11
2023-07,Solntsevo,ZAO,55,77
2023-07,Yuzhnoye Tushino,SZAO,99,98
2023-07,Sokol,SAO,78,70
2023-07,Zyuzino,YuZAO,108,79
2023-07,Krasnopakhorskoye,TAO,65,95
2023-07,Khoroshyovsky,SAO,74,73
2023-07,Pokrovskoye-Streshnevo,SZAO,117,68
2023-07,Novofyodorovskoye,TAO,194,52
2023-07,Voskresenskoye,NAO,107,54
2023-07,Vnukovo,ZAO,42,76
2023-07,Donskoy,YuAO,186,89
2023-07,Presnensky,CAO,178,95
2023-07,Veshnyaki,VAO,136,107
2023-07,Yuzhnoye Medvedkovo,SVAO,154,35
2023-07,Nagatino-Sadovniki,YuAO,104,90
2023-07,Sviblovo,SVAO,26,63
2023-07,Severnoye Tushino,SZAO,57,67
2023-07,Aeroport,SAO,58,22
2023-07,Vnukovskoye,NAO,134,40
2023-07,Filyovsky Park,ZAO,84,27
2023-07,Klyonovskoye,TAO,157,34
2023-07,Maryina Roshcha,SVAO,139,79
2023-07,Biryulyovo Zapadnoye,YuAO,90,78
2023-07,Sosenskoye,NAO,162,91
2023-07,Beskudnikovsky,SAO,115,60
2023-07,Orekhovo-Borisovo Severnoye,YuAO,64,92
2023-07,Desyonovskoye,NAO,86,93
2023-07,Rostokino,SVAO,120,50
2023-07,Mozhaysky,ZAO,43,58
2023-07,Ramenki,ZAO,157,30
2023-07,Tverskoy,CAO,154,34
2023-08,Kurkino,SZAO,37,96
2023-08,Konkovo,YuZAO,160,100
2023-08,Pervomayskoye,TAO,194,57
2023-08,Moskvorechye-Saburovo,YuAO,31,109
2023-08,Dmitrovsky,SAO,89,100
2023-08,Strogino,SZAO,104,87
2023-08,Vostochny,VAO,106,100
2023-08,Tverskoy,CAO,150,89
2023-08,Marushkinskoye,NAO,98,110
2023-08,Zyablikovo,YuAO,53,78
2023-08,Otradnoye,SVAO,61,42
2023-08,Novogireyevo,VAO,73,91
2023-08,Kokoshkino,NAO,134,116
2023-08,Krylatskoye,SZAO,163,32
2023-08,Yuzhnoye Tushino,SZAO,73,33
2023-08,Orekhovo-Borisovo Yuzhnoye,YuAO,107,12
2023-08,Severnoye Tushino,SZAO,140,106
2023-08,Sokol,SAO,144,97
2023-08,Zapadnoye Degunino,SAO,143,112
2023-08,Voronovskoye,TAO,86,22
2023-08,Golyanovo,VAO,42,21
2023-08,Ramenki,ZAO,95,87
2023-08,Orekhovo-Borisovo Severnoye,YuAO,26,51
2023-08,Basmanny,CAO,61,79
2023-08,Akademichesky,YuZAO,22,54
2023-08,Khamovniki,CAO,167,21
2023-08,Zamoskvorechye,CAO,156,97
2023-08,Zelenograd,ZelAO,76,84
2023-08,Yuzhnoye Butovo,YuZAO,102,83
2023-08,Novofyodorovskoye,TAO,151,10
2023-08,Troitsk,TAO,103,42
2023-08,Butyrsky,SVAO,170,99
2023-08,Donskoy,YuAO,45,11
2023-08,Rostokino,SVAO,158,56
2023-08,Mozhaysky,ZAO,41,36
2023-08,Yakimanka,CAO,38,20
2023-08,Mitino,SZAO,56,60
2023-08,Moskovsky,NAO,42,12
2023-08,Lianozovo,SVAO,192,96
2023-08,Danilovsky,YuAO,28,81
2023-08,Yaroslavsky,SVAO,142,42
2023-08,Sokolinaya Gora,VAO,86,18
2023-08,Tagansky,CAO,150,44
2023-08,Tyoply Stan,YuZAO,63,112
2023-08,Severnoye Butovo,YuZAO,192,16
2023-08,Gagarinsky,YuZAO,117,40
2023-08,Mikhaylovo-Yartsevskoye,TAO,162,107
2023-08,Kuntsevo,ZAO,56,18
2023-08,Shchukino,SZAO,68,116
2023-08,Savyolovsky,SAO,129,40
2023-08,Khovrino,SAO,163,115
2023-08,Novokosino,VAO,55,93
2023-08,Nagorny,YuAO,72,38
2023-08,Biryulyovo Zapadnoye,YuAO,196,103
2023-08,Rogovskoye,TAO,131,11
2023-08,Chertanovo Tsentralnoye,YuAO,42,98
2023-08,Filimonkovskoye,NAO,118,79
2023-08,Nagatinsky Zaton,YuAO,67,37
2023-08,Molzhaninovsky,SAO,59,93
2023-08,Severnoye Izmaylovo,VAO,79,60
2023-08,Troparyovo-Nikulino,ZAO,166,113
2023-08,Fili-Davydkovo,ZAO,99,116
2023-08,Presnensky,CAO,102,21
2023-08,Ryazanovskoye,NAO,91,48
2023-08,Pokrovskoye-Streshnevo,SZAO,198,28
2023-08,Lomonosovsky,YuZAO,152,48
2023-08,Timiryazevsky,SAO,120,60
2023-08,Severnoye Medvedkovo,SVAO,129,106
2023-08,Begovoy,SAO,166,79
2023-08,Golovinsky,SAO,141,96
2023-08,Preobrazhenskoye,VAO,35,41
2023-08,Vnukovskoye,NAO,198,41
2023-08,Ostankinsky,SVAO,95,21
2023-08,Bibirevo,SVAO,196,48
2023-08,Voykovsky,SAO,80,28
2023-08,Sosenskoye,NAO,117,86
2023-08,Zyuzino,YuZAO,163,99
2023-08,Alekseevsky,SVAO,197,116
2023-08,Filyovsky Park,ZAO,189,48
2023-08,Veshnyaki,VAO,146,90
2023-08,Biryulyovo Vostochnoye,YuAO,140,37
2023-08,Vnukovo,ZAO,49,109
2023-08,Chertanovo Severnoye,YuAO,77,112
2023-08,Voskresenskoye,NAO,183,86
2023-08,Yuzhnoye Medvedkovo,SVAO,109,68
2023-08,Altufyevsky,SVAO,173,11
2023-08,Krasnoselsky,CAO,33,38
2023-08,Obruchevsky,YuZAO,166,58
2023-08,Desyonovskoye,NAO,26,109
2023-08,Sviblovo,SVAO,68,53
2023-08,Marfino,SVAO,37,51
2023-08,Beskudnikovsky,SAO,86,106
2023-08,Maryina Roshcha,SVAO,44,67
2023-08,Metrogorodok,VAO,101,58
2023-08,Brateyevo,YuAO,190,47
2023-08,Kosino-Ukhtomsky,VAO,162,16
2023-08,Novo-Peredelkino,ZAO,57,90
2023-08,Mosrentgen,NAO,188,34
2023-08,Dorogomilovo,ZAO,38,54
2023-08,Nagatino-Sadovniki,YuAO,47,67
2023-08,Khoroshyovo-Mnyovniki,SZAO,167,38
2023-08,Losinoostrovsky,SVAO,141,38
2023-08,Kievsky,TAO,123,17
2023-08,Ivanovskoye,VAO,175,67
2023-08,Meshchansky,CAO,31,93
2023-08,Babushkinsky,SVAO,40,29
2023-08,Aeroport,SAO,187,110
2023-08,Solntsevo,ZAO,126,21
2023-08,Chertanovo Yuzhnoye,YuAO,191,84
2023-08,Krasnopakhorskoye,TAO,135,87
2023-08,Koptevo,SAO,90,102
2023-08,Khoroshyovsky,SAO,23,24
2023-08,Arbat,CAO,67,43
2023-08,Tsaritsyno,YuAO,192,101
